,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
123,Edin Džeko,80.0,18.333333333333332,71.66666666666667,70.66666666666667,64.57142857142857,75.125,12.6
126,Diego Costa,79.5,33.666666666666664,77.0,60.666666666666664,71.28571428571429,75.125,11.0
127,Medhi Benatia,64.5,86.0,68.5,58.333333333333336,71.57142857142857,44.5,7.4
128,Sokratis,58.0,87.0,71.33333333333333,53.666666666666664,75.14285714285714,50.875,7.2
129,Blaise Matuidi,78.5,82.66666666666667,80.83333333333333,79.0,82.28571428571429,65.625,9.6
130,Miranda,68.0,87.0,71.83333333333333,62.333333333333336,69.42857142857143,50.875,10.6
135,Falcao,78.0,25.666666666666668,74.66666666666667,63.666666666666664,76.0,82.25,8.6
136,Karim Benzema,84.0,13.333333333333334,70.0,72.0,73.85714285714286,78.75,8.2
137,Cesc Fàbregas,82.5,57.666666666666664,72.66666666666667,87.66666666666667,66.42857142857143,77.25,10.8
138,Franck Ribéry,88.0,21.333333333333332,71.0,80.33333333333333,70.28571428571429,73.625,9.4
139,Vincent Kompany,66.5,84.33333333333333,72.0,66.66666666666667,65.28571428571429,60.125,7.6
142,Fernandinho,79.5,80.66666666666667,80.33333333333333,77.66666666666667,77.42857142857143,71.0,9.6
143,Pepe,60.0,84.0,71.5,59.0,67.0,52.0,9.4
144,Zlatan Ibrahimović,81.5,34.0,73.33333333333333,75.0,63.57142857142857,84.75,11.8
145,Kylian Mbappé,88.0,41.666666666666664,71.83333333333333,73.0,82.0,73.375,8.4
146,Eric Bailly,65.5,84.0,70.83333333333333,59.666666666666664,75.42857142857143,49.25,11.0
149,Marco Asensio,85.5,36.666666666666664,68.66666666666667,82.33333333333333,73.71428571428571,75.625,10.0
150,Bernardo Silva,90.0,41.666666666666664,73.0,82.66666666666667,74.71428571428571,67.625,10.8
151,Nabil Fekir,89.5,28.333333333333332,71.66666666666667,80.0,81.0,75.75,12.2
152,Alisson,28.5,18.333333333333332,44.666666666666664,35.333333333333336,44.0,18.375,83.0
153,Joshua Kimmich,82.0,79.0,79.16666666666667,85.0,77.28571428571429,65.875,12.0
156,Niklas Süle,52.5,83.66666666666667,62.166666666666664,56.333333333333336,55.857142857142854,45.375,11.6
157,Dele Alli,84.0,60.0,82.0,76.0,74.0,73.125,8.2
158,Fabinho,78.0,84.33333333333333,78.16666666666667,79.33333333333333,77.14285714285714,63.25,9.4
159,Sadio Mané,85.0,35.333333333333336,71.0,73.66666666666667,84.42857142857143,70.375,11.2
160,Saúl,84.0,77.33333333333333,79.0,78.66666666666667,75.42857142857143,67.75,10.2
163,Marquinhos,70.5,86.66666666666667,70.16666666666667,77.0,74.57142857142857,43.0,9.4
164,Samuel Umtiti,72.5,84.33333333333333,72.83333333333333,74.0,75.57142857142857,68.5,13.2
165,Carvajal,79.5,85.33333333333333,72.66666666666667,78.33333333333333,79.71428571428571,50.5,13.0
166,Riyad Mahrez,89.5,25.333333333333332,66.83333333333333,78.33333333333333,76.57142857142857,73.25,10.8
167,Virgil van Dijk,71.5,83.66666666666667,71.66666666666667,68.33333333333333,71.85714285714286,64.5,11.6
170,Julian Draxler,88.5,47.333333333333336,72.16666666666667,81.33333333333333,74.42857142857143,76.375,10.0
171,Morata,82.5,16.0,66.83333333333333,67.66666666666667,74.71428571428571,74.5,4.4
172,Timo Horn,21.0,12.0,39.0,28.666666666666668,48.42857142857143,16.0,82.8
173,Heung Min Son,86.0,31.333333333333332,71.16666666666667,73.66666666666667,78.57142857142857,77.375,10.6
174,Anthony Lopes,18.0,13.666666666666666,42.833333333333336,27.333333333333332,63.857142857142854,16.25,81.6
179,Stefan de Vrij,66.0,85.0,68.0,63.666666666666664,69.71428571428571,44.875,10.4
180,Mattia Perin,21.0,15.0,39.5,25.0,52.857142857142854,16.375,81.2
181,Alexandre Lacazette,84.0,31.666666666666668,73.5,67.33333333333333,81.28571428571429,77.875,7.4
182,Henrikh Mkhitaryan,85.5,52.333333333333336,76.0,76.66666666666667,80.85714285714286,73.625,8.4
183,Iago Aspas,85.5,19.666666666666668,72.83333333333333,74.0,76.57142857142857,81.25,12.4
186,Danijel Subašić,15.0,14.0,44.0,20.333333333333332,53.0,22.875,81.8
187,Kamil Glik,55.0,84.0,62.5,50.333333333333336,63.42857142857143,38.25,9.4
188,Douglas Costa,89.5,32.0,68.5,75.33333333333333,81.42857142857143,74.5,10.8
189,Parejo,80.5,62.0,76.83333333333333,87.0,64.71428571428571,78.875,9.6
190,Kyle Walker,77.5,82.0,75.0,75.0,82.28571428571429,68.25,11.4
193,Wojciech Szczęsny,16.5,12.0,43.833333333333336,26.666666666666668,55.0,14.875,82.2
194,Yacine Brahimi,89.0,28.333333333333332,69.16666666666667,74.66666666666667,77.85714285714286,71.875,11.0
195,Ángel Di María,84.5,49.666666666666664,72.66666666666667,81.33333333333333,78.28571428571429,72.75,10.2
196,Willian,85.0,50.333333333333336,70.5,77.66666666666667,77.57142857142857,70.125,11.8
197,David Luiz,72.5,81.33333333333333,74.5,74.66666666666667,72.14285714285714,71.625,10.8
200,Sami Khedira,79.5,77.33333333333333,83.33333333333333,79.33333333333333,67.71428571428571,73.5,9.6
201,Sergio Asenjo,14.5,13.666666666666666,36.333333333333336,34.0,60.0,19.5,82.2
202,Javi Martínez,68.0,85.0,79.83333333333333,71.33333333333333,64.71428571428571,61.75,9.0
203,Dimitri Payet,88.0,34.666666666666664,69.16666666666667,83.0,71.28571428571429,76.625,12.2
204,Jonas,86.5,28.0,72.83333333333333,71.66666666666667,68.71428571428571,84.0,8.6
207,Claudio Marchisio,84.5,75.33333333333333,80.33333333333333,82.0,76.14285714285714,73.75,3.4
208,Naldo,64.0,84.0,72.66666666666667,63.333333333333336,59.0,71.375,12.0
209,Stéphane Ruffier,13.5,11.333333333333334,42.0,26.0,55.142857142857146,15.25,82.0
210,Moussa Dembélé,89.0,74.66666666666667,80.83333333333333,77.0,79.14285714285714,69.0,14.2
211,Alejandro Gómez,88.0,29.333333333333332,71.5,79.33333333333333,80.28571428571429,71.375,9.2
214,Andrea Barzagli,64.5,87.33333333333333,68.0,56.666666666666664,67.42857142857143,45.25,3.2
215,Aduriz,81.5,46.333333333333336,72.66666666666667,59.666666666666664,71.42857142857143,77.875,11.4
216,Petr Čech,17.0,12.0,42.833333333333336,29.0,43.42857142857143,16.875,79.6
217,Ousmane Dembélé,88.5,30.666666666666668,67.83333333333333,73.0,76.71428571428571,70.125,9.8
218,Gabriel Jesus,85.5,20.666666666666668,70.16666666666667,69.33333333333333,84.57142857142857,73.375,9.6
223,Sergej Milinković-Savić,85.0,71.66666666666667,78.5,75.66666666666667,74.85714285714286,72.375,9.4
224,Naby Keïta,88.0,60.0,78.16666666666667,76.0,75.0,60.75,11.8
225,José María Giménez,51.5,85.33333333333333,62.333333333333336,57.666666666666664,69.85714285714286,48.0,10.4
226,Thomas Lemar,85.5,61.666666666666664,75.16666666666667,79.66666666666667,79.85714285714286,74.125,12.0
227,Aymeric Laporte,64.5,85.33333333333333,69.83333333333333,70.33333333333333,67.71428571428571,56.25,9.0
230,Timo Werner,83.5,18.666666666666668,67.66666666666667,67.0,79.57142857142857,70.25,10.0
231,Anthony Martial,87.0,36.666666666666664,69.33333333333333,71.0,83.14285714285714,75.75,10.2
232,Leon Goretzka,81.0,77.0,82.0,79.33333333333333,77.0,72.625,11.2
233,Quincy Promes,83.0,25.333333333333332,67.83333333333333,76.66666666666667,81.28571428571429,75.25,9.8
234,William Carvalho,78.5,77.66666666666667,77.0,78.66666666666667,62.857142857142854,60.375,9.0
237,Florian Thauvin,84.5,29.666666666666668,70.66666666666667,80.0,75.0,75.375,10.4
238,Danilo Pereira,76.5,81.0,78.5,70.33333333333333,70.85714285714286,60.125,11.6
239,Vitolo,85.5,23.0,65.66666666666667,81.0,75.71428571428571,72.625,13.0
240,Pizzi,82.0,59.333333333333336,81.33333333333333,80.66666666666667,78.0,73.375,12.4
241,Oliver Baumann,18.0,14.0,39.5,23.0,52.42857142857143,14.625,80.2
244,Juan Cuadrado,87.5,66.66666666666667,74.66666666666667,75.0,81.28571428571429,70.875,7.6
245,Mario Götze,88.5,49.333333333333336,76.83333333333333,82.0,73.0,69.75,9.8
246,Shkodran Mustafi,61.5,82.66666666666667,70.83333333333333,65.33333333333333,72.42857142857143,58.0,10.2
247,Ander Herrera,82.5,78.33333333333333,83.83333333333333,79.66666666666667,76.14285714285714,71.0,10.6
248,Javier Pastore,86.5,53.0,76.5,82.33333333333333,65.57142857142857,74.375,10.2
251,Lukáš Hrádecký,15.0,11.333333333333334,40.166666666666664,15.333333333333334,46.0,13.125,80.0
252,Kevin Strootman,79.5,76.66666666666667,82.66666666666667,81.0,69.14285714285714,71.5,8.6
253,Pedro,85.0,31.0,71.0,77.33333333333333,75.85714285714286,70.375,10.4
254,Shinji Kagawa,86.0,27.0,69.16666666666667,75.0,72.14285714285714,65.625,10.0
255,Bas Dost,68.5,34.333333333333336,72.16666666666667,49.666666666666664,59.857142857142854,75.5,10.4
258,Paulinho,82.0,76.0,80.33333333333333,74.0,78.28571428571429,75.625,11.4
259,Steven N'Zonzi,77.0,78.66666666666667,81.0,73.0,62.714285714285715,64.375,13.6
260,Mario Balotelli,83.0,19.333333333333332,67.0,70.66666666666667,72.57142857142857,80.375,2.4
261,Aaron Ramsey,81.5,65.66666666666667,77.83333333333333,79.66666666666667,73.42857142857143,72.375,8.0
262,José Callejón,83.0,29.333333333333332,69.83333333333333,67.66666666666667,80.85714285714286,71.875,9.8
267,Giuliano,84.0,42.666666666666664,72.83333333333333,78.0,77.71428571428571,72.5,11.4
268,Mario Mandžukić,75.5,61.333333333333336,80.5,70.66666666666667,74.71428571428571,73.125,9.2
269,Federico Fazio,60.0,83.33333333333333,69.33333333333333,56.666666666666664,48.142857142857146,46.25,10.8
270,Benedikt Höwedes,64.0,83.33333333333333,72.33333333333333,65.0,68.85714285714286,51.125,9.2
271,Ralf Fährmann,19.5,11.333333333333334,42.666666666666664,21.666666666666668,49.0,15.0,77.0
274,Éver Banega,84.0,66.0,76.5,84.33333333333333,71.14285714285714,70.125,9.0
275,Juan Mata,85.0,25.666666666666668,72.0,83.0,71.57142857142857,75.25,9.2
276,Rui Patrício,21.5,12.333333333333334,45.0,24.333333333333332,60.857142857142854,18.375,81.4
277,Lars Bender,73.5,81.66666666666667,79.66666666666667,74.0,71.71428571428571,60.875,8.8
278,Łukasz Piszczek,75.0,82.0,78.83333333333333,77.66666666666667,74.85714285714286,67.875,11.4
281,Ezequiel Garay,67.5,83.66666666666667,71.0,67.66666666666667,60.0,67.25,12.0
282,Emiliano Viviano,20.0,13.666666666666666,40.0,28.333333333333332,40.42857142857143,16.625,82.4
283,Antonio Valencia,81.0,79.66666666666667,79.83333333333333,77.66666666666667,82.28571428571429,66.875,10.2
284,Laurent Koscielny,64.5,83.33333333333333,70.66666666666667,65.66666666666667,72.42857142857143,46.375,10.2
285,Raúl Albiol,61.5,85.66666666666667,65.83333333333333,59.666666666666664,63.714285714285715,48.5,7.2
288,Dani Alves,85.0,77.66666666666667,77.66666666666667,81.0,77.85714285714286,73.625,7.6
289,Rune Almenning Jarstein,17.0,12.333333333333334,39.333333333333336,28.666666666666668,46.57142857142857,15.125,81.0
290,Daniele De Rossi,71.0,80.33333333333333,77.5,73.33333333333333,72.14285714285714,70.75,9.8
291,Pepe Reina,16.5,19.333333333333332,45.666666666666664,17.333333333333332,57.42857142857143,15.375,81.8
292,Quaresma,88.5,13.333333333333334,66.66666666666667,81.33333333333333,75.42857142857143,72.5,11.2
295,Gianluigi Donnarumma,26.0,14.0,43.666666666666664,23.333333333333332,54.285714285714285,15.5,80.8
296,Leon Bailey,85.0,19.0,65.33333333333333,73.33333333333333,81.85714285714286,73.125,12.0
297,Gelson Martins,84.0,41.666666666666664,71.16666666666667,71.33333333333333,82.42857142857143,68.125,8.6
298,Malcom,85.0,20.333333333333332,66.16666666666667,77.66666666666667,77.14285714285714,74.5,10.6
299,Davinson Sánchez,66.5,84.0,65.5,58.333333333333336,73.14285714285714,46.0,9.4
302,Corentin Tolisso,78.5,73.66666666666667,78.5,78.0,78.28571428571429,73.5,10.8
303,Jean Michaël Seri,81.0,72.33333333333333,78.5,80.66666666666667,79.28571428571429,69.625,11.6
304,Gerónimo Rulli,15.0,15.333333333333334,37.0,22.333333333333332,57.57142857142857,18.375,80.6
305,Andreas Christensen,70.5,85.33333333333333,68.16666666666667,67.33333333333333,69.42857142857143,35.25,8.8
306,Kingsley Coman,84.5,13.666666666666666,61.333333333333336,73.33333333333333,81.28571428571429,72.375,4.2
311,Jonathan Tah,59.5,82.66666666666667,65.0,59.333333333333336,64.42857142857143,36.0,9.8
312,Alex Telles,80.5,77.33333333333333,76.66666666666667,83.66666666666667,80.28571428571429,72.625,11.6
313,Federico Bernardeschi,86.5,32.0,67.83333333333333,75.66666666666667,75.28571428571429,73.0,12.8
314,Bruno Fernandes,82.0,62.0,76.16666666666667,83.0,78.28571428571429,77.75,12.6
315,Julian Brandt,86.0,23.0,63.5,76.0,73.71428571428571,66.125,11.0
318,André Gomes,80.5,68.66666666666667,79.0,76.0,69.85714285714286,69.75,9.8
319,Adrien Rabiot,82.0,74.33333333333333,77.83333333333333,80.0,72.57142857142857,72.125,10.4
320,Jamie Vardy,76.0,50.333333333333336,77.5,59.0,81.42857142857143,72.75,12.4
321,Lucas Vázquez,82.5,41.666666666666664,70.83333333333333,81.0,78.14285714285714,69.25,10.0
322,Andrea Belotti,76.5,23.333333333333332,68.5,50.666666666666664,81.28571428571429,74.625,10.6
325,Emil Forsberg,82.5,22.0,70.83333333333333,80.0,72.28571428571429,69.5,11.0
326,Felipe,60.5,81.66666666666667,67.83333333333333,61.666666666666664,71.14285714285714,45.125,10.0
327,Carlos Bacca,80.0,14.0,68.66666666666667,62.333333333333336,75.57142857142857,73.625,9.0
328,Mateo Kovačić,87.5,61.333333333333336,73.0,80.66666666666667,77.0,67.375,6.8
329,Kepa,13.0,17.666666666666668,35.666666666666664,31.0,43.714285714285715,19.125,80.6
332,Manu Trigueros,82.5,64.66666666666667,75.83333333333333,79.0,74.42857142857143,73.125,10.0
333,Jorginho,81.5,70.66666666666667,79.0,82.0,73.57142857142857,69.0,11.2
334,Stefan Savić,56.5,83.66666666666667,65.0,57.0,65.85714285714286,39.375,13.2
335,Iñigo Martínez,61.5,83.33333333333333,67.66666666666667,67.33333333333333,73.71428571428571,59.25,12.6
336,Alessandro Florenzi,81.5,77.0,78.83333333333333,78.0,81.85714285714286,78.125,9.6
339,Thorgan Hazard,84.5,36.666666666666664,70.83333333333333,79.0,77.57142857142857,74.25,7.4
340,Simone Zaza,78.5,42.333333333333336,71.5,56.0,80.42857142857143,76.625,9.0
341,Suso,88.0,20.0,59.166666666666664,81.0,74.42857142857143,74.0,11.2
342,Lucas,84.0,44.333333333333336,70.33333333333333,75.33333333333333,80.42857142857143,70.0,10.8
343,Sergi Roberto,79.0,81.0,75.33333333333333,81.33333333333333,72.42857142857143,62.125,13.2
346,Granit Xhaka,75.0,70.66666666666667,80.16666666666667,79.0,58.0,66.125,9.2
347,Wilfried Zaha,88.5,34.0,67.66666666666667,73.66666666666667,79.14285714285714,62.5,12.2
348,Joel Matip,68.0,82.0,73.5,68.33333333333333,65.71428571428571,51.5,10.6
349,Kevin Kampl,84.5,55.666666666666664,77.33333333333333,75.66666666666667,76.42857142857143,62.75,10.6
350,Willian José,79.5,30.333333333333332,68.5,59.666666666666664,68.71428571428571,78.5,13.6
355,Idrissa Gueye,77.0,83.33333333333333,77.83333333333333,71.0,79.85714285714286,53.375,9.4
356,Víctor Ruiz,62.0,84.33333333333333,68.66666666666667,66.33333333333333,68.28571428571429,51.125,9.2
357,Xherdan Shaqiri,85.0,47.333333333333336,72.16666666666667,79.66666666666667,78.71428571428571,75.0,11.8
358,Marcos Alonso,80.0,79.0,76.0,78.66666666666667,73.57142857142857,74.375,10.0
359,Giacomo Bonaventura,84.0,66.66666666666667,77.33333333333333,82.0,76.14285714285714,76.5,12.0
362,Taison,86.0,43.666666666666664,68.5,75.0,79.85714285714286,72.125,10.6
363,Oscar,81.0,45.333333333333336,66.33333333333333,78.33333333333333,69.85714285714286,71.0,12.2
364,Marlos,87.5,45.333333333333336,71.0,76.66666666666667,78.71428571428571,72.125,9.8
365,Ömer Toprak,68.0,83.0,67.5,65.66666666666667,72.42857142857143,48.5,11.4
366,Luiz Gustavo,70.5,81.66666666666667,75.33333333333333,73.0,69.85714285714286,60.875,10.4
369,Adrien Silva,83.0,76.33333333333333,78.83333333333333,81.33333333333333,67.57142857142857,75.875,9.2
370,Sebastian Giovinco,86.0,26.666666666666668,71.0,76.0,72.28571428571429,75.75,4.2
371,Bruno,78.5,77.66666666666667,79.83333333333333,76.66666666666667,56.714285714285715,70.125,10.2
372,Max Kruse,84.0,34.666666666666664,74.0,81.33333333333333,72.0,78.5,9.2
373,Ljubomir Fejsa,70.0,80.0,74.0,67.33333333333333,66.0,58.25,12.8
376,Vedran Ćorluka,69.0,82.66666666666667,69.66666666666667,70.0,66.71428571428571,57.875,11.2
377,Georginio Wijnaldum,84.5,64.33333333333333,75.83333333333333,74.66666666666667,80.42857142857143,73.5,10.8
378,Adam Lallana,85.5,63.0,76.0,79.0,74.71428571428571,71.625,10.8
379,Olivier Giroud,77.0,27.666666666666668,72.83333333333333,66.33333333333333,66.14285714285714,79.0,9.8
380,Branislav Ivanović,62.0,82.66666666666667,73.33333333333333,73.0,67.71428571428571,62.625,12.2
383,Adán,13.5,14.333333333333334,39.833333333333336,29.666666666666668,57.0,16.75,81.0
384,Yann Sommer,20.0,14.0,44.833333333333336,28.0,57.285714285714285,14.375,80.4
385,Axel Witsel,80.0,71.0,79.66666666666667,76.66666666666667,74.42857142857143,73.125,7.2
386,Kévin Gameiro,78.0,31.666666666666668,72.66666666666667,73.66666666666667,79.57142857142857,77.25,7.6
387,Lucas Leiva,77.5,78.33333333333333,80.0,75.0,75.85714285714286,64.75,7.4
390,Gary Cahill,60.5,83.0,70.83333333333333,51.666666666666664,65.42857142857143,55.625,8.6
391,Steve Mandanda,16.0,12.666666666666666,44.666666666666664,26.333333333333332,50.0,13.75,79.4
392,Kasper Schmeichel,26.0,13.666666666666666,43.166666666666664,36.0,55.285714285714285,18.375,81.8
393,Andrea Consigli,16.5,16.0,34.5,22.666666666666668,48.714285714285715,16.625,80.2
394,João Moutinho,81.5,69.33333333333333,76.83333333333333,81.0,75.42857142857143,75.875,13.8
399,Borja Valero,87.0,62.0,74.33333333333333,84.33333333333333,69.14285714285714,70.625,6.8
400,Lucas Biglia,80.0,76.0,76.66666666666667,80.66666666666667,71.71428571428571,69.125,10.4
401,Juanfran,78.0,81.0,75.0,75.33333333333333,74.85714285714286,61.0,11.4
402,Diego López,17.0,13.666666666666666,42.833333333333336,20.666666666666668,51.0,13.875,79.4
403,Casillas,24.0,11.666666666666666,45.333333333333336,18.666666666666668,59.142857142857146,19.25,76.4
406,Milan Škriniar,58.0,83.0,65.0,57.333333333333336,65.57142857142857,44.75,11.0
407,Marcus Rashford,82.5,33.0,69.5,72.33333333333333,81.71428571428571,76.0,10.6
408,Nélson Semedo,79.0,77.66666666666667,74.83333333333333,71.33333333333333,83.28571428571429,51.625,12.8
409,Pau López,17.0,14.333333333333334,37.5,34.333333333333336,50.857142857142854,19.875,80.2
410,Andrej Kramarić,85.0,22.0,67.33333333333333,67.33333333333333,73.71428571428571,77.125,11.6
413,Williams,81.5,32.333333333333336,64.5,74.33333333333333,79.71428571428571,67.875,13.2
414,Dani García,73.5,74.0,74.5,74.0,66.14285714285714,57.125,10.2
415,Keita Baldé,86.0,24.666666666666668,65.5,71.66666666666667,80.14285714285714,67.5,11.2
416,João Mário,83.0,65.33333333333333,74.16666666666667,79.33333333333333,74.28571428571429,67.875,9.0
417,Anderson Talisca,78.5,50.0,73.16666666666667,78.66666666666667,69.71428571428571,81.0,11.8
420,Daniele Rugani,64.5,84.0,64.0,54.666666666666664,67.42857142857143,43.875,6.0
421,Morgan Sanson,80.5,72.33333333333333,78.0,81.66666666666667,76.28571428571429,72.25,11.2
422,Ricardo Pereira,81.0,77.0,78.16666666666667,79.33333333333333,80.42857142857143,60.0,13.0
423,Fred,82.5,73.33333333333333,76.16666666666667,76.33333333333333,81.14285714285714,69.75,12.8
424,Hakim Ziyech,82.0,44.666666666666664,75.83333333333333,84.66666666666667,66.57142857142857,74.0,10.2
427,Sead Kolašinac,69.0,81.66666666666667,73.66666666666667,66.66666666666667,74.14285714285714,50.25,11.2
428,Josef Martínez,76.5,19.666666666666668,63.666666666666664,58.666666666666664,84.71428571428571,71.625,12.0
429,Jesse Lingard,83.0,48.666666666666664,74.83333333333333,71.66666666666667,78.28571428571429,70.25,10.8
430,Franco Vázquez,86.0,36.666666666666664,74.5,77.66666666666667,62.142857142857146,74.125,11.6
431,Sergio Rico,13.0,13.333333333333334,35.666666666666664,21.0,54.142857142857146,17.375,79.8
434,Ben Davies,77.0,82.0,75.33333333333333,77.0,75.57142857142857,57.125,9.0
435,Antonio Rüdiger,63.5,82.0,68.66666666666667,71.66666666666667,68.42857142857143,47.625,11.8
436,Matija Nastasić,54.0,84.0,66.83333333333333,62.666666666666664,70.0,44.0,13.2
437,Marcel Sabitzer,80.0,36.666666666666664,72.66666666666667,72.0,80.28571428571429,71.75,13.2
438,Michy Batshuayi,77.0,21.333333333333332,65.5,55.0,77.28571428571429,71.625,11.4
443,Jack Butland,28.5,13.333333333333334,43.5,27.0,59.0,18.75,79.8
444,Karim Bellarabi,84.5,30.333333333333332,67.83333333333333,69.66666666666667,80.28571428571429,67.375,10.0
445,Memphis Depay,83.0,25.0,68.0,74.33333333333333,81.42857142857143,77.25,10.0
446,Deulofeu,87.5,24.0,61.166666666666664,72.33333333333333,80.71428571428571,69.375,12.8
447,Thomas Meunier,80.5,80.66666666666667,76.0,78.66666666666667,73.28571428571429,72.125,10.2
450,Eric Dier,68.0,81.66666666666667,75.0,74.0,69.71428571428571,67.5,10.6
451,Felipe Anderson,86.5,52.0,73.33333333333333,77.0,76.85714285714286,68.0,8.6
452,Geoffrey Kondogbia,79.0,79.66666666666667,77.33333333333333,74.0,77.85714285714286,66.125,10.6
453,Rafinha,85.5,62.333333333333336,70.33333333333333,78.0,74.0,71.125,10.4
454,Gabriel Paulista,62.5,82.0,70.83333333333333,69.0,75.28571428571429,54.0,11.6
457,Nacho Fernández,64.5,82.0,65.0,69.33333333333333,74.0,46.125,10.2
458,Josip Iličić,85.0,28.0,71.0,78.0,62.142857142857146,78.625,10.4
459,Kevin Volland,80.0,33.333333333333336,74.5,75.33333333333333,79.85714285714286,77.25,8.6
460,Jasper Cillessen,22.0,13.666666666666666,42.333333333333336,32.333333333333336,54.285714285714285,16.5,78.8
461,Allan,78.5,80.33333333333333,81.66666666666667,75.33333333333333,79.71428571428571,60.125,8.8
464,Francesco Acerbi,61.0,83.33333333333333,67.0,56.666666666666664,61.142857142857146,59.75,10.6
465,Wissam Ben Yedder,84.0,25.0,71.0,71.33333333333333,79.71428571428571,76.625,8.4
466,Alex Oxlade-Chamberlain,82.0,62.666666666666664,73.33333333333333,77.0,82.0,65.0,9.8
467,Luis Alberto,86.0,22.333333333333332,62.333333333333336,83.0,71.71428571428571,72.125,8.6
468,Rodrigo,80.5,35.666666666666664,67.16666666666667,68.33333333333333,80.85714285714286,77.375,9.2
471,Bartra,74.0,81.33333333333333,76.33333333333333,69.66666666666667,73.71428571428571,58.625,11.6
472,Serge Aurier,76.5,79.66666666666667,76.16666666666667,76.0,83.0,60.75,11.4
473,Sebastián Coates,64.0,81.66666666666667,68.16666666666667,54.333333333333336,58.857142857142854,50.0,14.6
474,Simone Verdi,85.0,42.666666666666664,66.33333333333333,80.0,76.42857142857143,71.625,10.6
475,Andriy Yarmolenko,85.5,26.666666666666668,73.33333333333333,78.33333333333333,75.71428571428571,76.125,7.8
478,Neto,21.5,16.0,39.166666666666664,29.333333333333332,56.0,17.0,80.0
479,Daniel Didavi,82.5,51.0,72.83333333333333,76.66666666666667,74.42857142857143,75.25,10.6
480,Younès Belhanda,84.5,52.666666666666664,74.16666666666667,79.0,75.71428571428571,75.75,12.8
481,Gary Medel,67.0,79.66666666666667,76.83333333333333,70.66666666666667,81.0,53.25,8.4
482,Mário Fernandes,76.5,82.33333333333333,76.5,76.0,76.71428571428571,59.375,12.8
487,Jesús Corona,87.5,33.333333333333336,69.0,72.33333333333333,75.42857142857143,71.25,10.0
488,Stephan El Shaarawy,85.0,26.666666666666668,64.16666666666667,68.33333333333333,74.85714285714286,71.125,4.2
489,Illarramendi,79.5,79.33333333333333,79.83333333333333,77.0,69.28571428571429,64.125,11.8
490,Nathaniel Clyne,76.0,83.33333333333333,73.16666666666667,74.33333333333333,78.0,57.25,11.2
491,Chris Smalling,58.5,80.66666666666667,67.66666666666667,60.333333333333336,70.71428571428571,48.375,14.2
494,Iborra,75.5,78.33333333333333,77.33333333333333,72.33333333333333,61.57142857142857,71.5,10.8
495,Jack Wilshere,83.0,63.666666666666664,77.66666666666667,79.0,74.14285714285714,68.875,11.2
496,Sebastian Rudy,81.0,74.0,76.66666666666667,79.33333333333333,70.42857142857143,70.875,11.2
497,Roman Bürki,19.5,14.333333333333334,41.5,25.333333333333332,55.0,14.875,79.4
498,Manuel Lanzini,86.5,27.0,61.5,77.33333333333333,77.0,70.125,10.2
501,Victor Wanyama,75.0,81.0,77.0,70.0,75.0,64.625,11.8
502,Ryad Boudebouz,81.5,30.666666666666668,67.5,80.66666666666667,71.57142857142857,75.875,12.4
503,Camacho,69.5,77.0,79.33333333333333,68.33333333333333,71.71428571428571,61.5,11.0
504,Fedor Smolov,77.5,26.0,67.5,65.0,75.85714285714286,76.875,13.2
505,Lars Stindl,80.5,58.0,80.0,76.0,73.85714285714286,78.375,10.6
508,Aleksandar Kolarov,77.5,80.0,81.33333333333333,81.33333333333333,73.14285714285714,77.25,12.2
509,Gylfi Sigurðsson,82.0,55.333333333333336,71.5,82.66666666666667,69.42857142857143,80.0,11.6
510,Marko Arnautović,82.5,41.333333333333336,73.83333333333333,77.66666666666667,75.71428571428571,76.875,12.8
511,Diego Perotti,88.0,25.666666666666668,68.33333333333333,76.66666666666667,75.0,69.125,8.2
512,Jordan Henderson,77.0,75.66666666666667,78.5,83.0,76.57142857142857,71.0,9.8
515,Marco Parolo,77.0,77.66666666666667,80.0,77.66666666666667,74.71428571428571,70.125,8.8
516,Adil Rami,62.0,79.33333333333333,63.833333333333336,56.666666666666664,67.0,56.0,4.2
517,Fernando Muslera,24.0,16.333333333333332,44.166666666666664,35.333333333333336,64.14285714285714,14.375,79.0
518,Marcelo,62.0,79.33333333333333,68.83333333333333,61.666666666666664,68.0,50.875,12.4
519,Séamus Coleman,78.0,82.66666666666667,77.0,76.33333333333333,76.0,58.5,10.0
522,Beñat,76.5,66.0,77.0,82.33333333333333,67.14285714285714,72.625,11.8
523,Mathieu Valbuena,82.5,27.0,63.333333333333336,80.33333333333333,72.28571428571429,72.625,9.6
524,Kevin-Prince Boateng,81.5,73.66666666666667,78.33333333333333,78.33333333333333,73.14285714285714,76.875,10.8
525,Marcano,59.5,79.66666666666667,65.33333333333333,63.333333333333336,70.85714285714286,48.5,12.2
526,Antonio Candreva,83.0,54.0,72.0,76.66666666666667,71.28571428571429,75.5,9.2
531,Domenico Criscito,72.5,81.0,75.33333333333333,81.0,75.85714285714286,65.25,11.4
532,Davide Astori,61.0,83.33333333333333,65.33333333333333,56.666666666666664,67.0,38.375,4.0
533,Daniel Wass,80.5,66.0,75.0,79.66666666666667,73.71428571428571,75.0,11.2
534,Andrés Guardado,82.0,68.0,74.83333333333333,80.33333333333333,76.71428571428571,69.375,9.6
